,experiment,timestep,mean episodic length,mean episodic returns,mean episodic runtime,std episodic returns
0,experiment,2285800,200.0,-196.0399759508281,0.03764449466358532,116.68351417163225
0,experiment,2288000,200.0,-193.40308100323043,0.03741004250266335,104.2729985038888
0,experiment,2290200,200.0,-204.30794542683762,0.03798170523210005,93.64737442426143
0,experiment,2292400,200.0,-200.2243903504196,0.03920128128745339,98.71831041908577
0,experiment,2294600,200.0,-253.97350717737808,0.03820438818498091,109.55701875014988
0,experiment,2296800,200.0,-139.15883610664397,0.03642437674782493,108.38400848283231
0,experiment,2299000,200.0,-230.74405949764486,0.036830013448541817,114.66612229745488
0,experiment,2301200,200.0,-325.88892449651377,0.036754824898459694,177.93319008734719
0,experiment,2303400,200.0,-242.81985689067207,0.03635161573236639,216.37850587946832
0,experiment,2305600,200.0,-163.99769193969638,0.03911961208690296,108.26542303373473
0,experiment,2307800,200.0,-221.29463720715773,0.03857239809903232,147.61984907752074
0,experiment,2310000,200.0,-232.51307740977128,0.03630776838822798,106.52735203015929
0,experiment,2312200,200.0,-200.0554286988883,0.036825071681629525,158.29848279515704
0,experiment,2314400,200.0,-175.9132323989475,0.03820287097584118,78.10897900134312
0,experiment,2316600,200.0,-297.3209156727155,0.03692822022871538,121.07729390591703
0,experiment,2318800,200.0,-139.021487200155,0.039366418665105644,82.56337947922853
0,experiment,2321000,200.0,-200.81268931091992,0.03838116472417658,124.65231731624813
0,experiment,2323200,200.0,-230.90282549256563,0.036204381422563034,104.80756539234669
0,experiment,2325400,200.0,-188.80065595735093,0.036144560033624824,113.06666958146812
0,experiment,2327600,200.0,-164.98750007860076,0.036756277084350586,78.18877268241059
0,experiment,2329800,200.0,-146.35995385267896,0.03701569817282937,77.3389517870743
0,experiment,2332000,200.0,-172.92027782073126,0.038312305103648796,104.91151183129405
0,experiment,2334200,200.0,-289.63362571656637,0.03800962188027122,268.5826737455377
0,experiment,2336400,200.0,-222.43859524716515,0.03642337972467596,124.21748765256031
0,experiment,2338600,200.0,-262.53708337016894,0.03705024719238281,237.62786927515788
0,experiment,2340800,200.0,-331.6885475147345,0.03686735846779563,360.41163433259294
0,experiment,2343000,200.0,-213.37125801862578,0.03678376024419611,108.93545388716254
0,experiment,2345200,200.0,-385.0122457577729,0.038499008525501595,322.82731711846935
0,experiment,2347400,200.0,-257.79674152428794,0.038739226081154564,260.5259923881983
0,experiment,2349600,200.0,-219.7379025101842,0.03679483587091619,111.58346297562098
0,experiment,2351800,200.0,-175.56218290457977,0.03668884797529741,146.34579066255006
0,experiment,2354000,200.0,-271.0038369308421,0.03653684529391202,231.94412590284534
0,experiment,2356200,200.0,-221.33157299088614,0.03661103682084517,143.348810919214
0,experiment,2358400,200.0,-195.412907438748,0.038772084496238014,143.27804960483795
0,experiment,2360600,200.0,-159.68217999158406,0.03830675645308061,87.16345145466136
0,experiment,2362800,200.0,-245.1475756201906,0.03739994222467596,127.14255272756118
0,experiment,2365000,200.0,-147.8428677854056,0.03692544590343128,69.59482663600441
0,experiment,2367200,200.0,-196.49811887825933,0.03665698658336292,111.64004191054615
0,experiment,2369400,200.0,-181.62723864056971,0.03649622743779963,120.95778170990243
0,experiment,2371600,200.0,-138.61785380488615,0.03861574693159624,62.211116431232185
0,experiment,2373800,200.0,-173.0892244712988,0.03821893171830611,59.18039813073054
0,experiment,2376000,200.0,-104.7974852713355,0.036972392689098015,88.68920505997222
0,experiment,2378200,200.0,-128.00902403178978,0.03703399138017134,49.68230669408137
0,experiment,2380400,200.0,-159.30810432957898,0.03676871819929643,75.34391380750661
0,experiment,2382600,200.0,-151.1226720880851,0.03710852969776501,46.64428006299937
0,experiment,2384800,200.0,-187.50978366063762,0.03862220590764826,142.61367026818624
0,experiment,2387000,200.0,-164.92663044018818,0.03825874762101607,103.65237566227367
0,experiment,2389200,200.0,-253.369168421288,0.03687277707186612,147.46994842720454
0,experiment,2391400,200.0,-176.11268308424405,0.036983403292569245,102.93502015814673
0,experiment,2393600,200.0,-178.18883694112876,0.03626006299799139,132.8432297978434
0,experiment,2395800,200.0,-192.92338000940464,0.03651775013316761,144.3248056961692
0,experiment,2398000,200.0,-223.59379034212617,0.03838172825899991,135.74590057776578
0,experiment,2400200,200.0,-124.61558870826298,0.03821719776500355,126.00405150240172
0,experiment,2402400,200.0,-160.64186096040967,0.03692286664789373,130.87368448175525
0,experiment,2404600,200.0,-238.7962680179604,0.03699215975674716,123.78327642723646
0,experiment,2406800,200.0,-132.50759679421836,0.036937713623046875,110.76596862569605
0,experiment,2409000,200.0,-202.1970369263983,0.03679160638289018,101.69386402660031
0,experiment,2411200,200.0,-204.63324692772105,0.03907390074296431,161.99245933444445
0,experiment,2413400,200.0,-188.47828083224084,0.03757875615900213,116.70000823847327
0,experiment,2415600,200.0,-245.66723968395826,0.037005619569258255,142.55989396013427
0,experiment,2417800,200.0,-104.19660058665968,0.036926096135919746,72.08264050520172
0,experiment,2420000,200.0,-214.61688959317252,0.036687742580067025,119.62662289384531
0,experiment,2422200,200.0,-183.58010333146282,0.03672066601839932,96.21147146201604
0,experiment,2424400,200.0,-183.54552939184748,0.03900148651816628,61.91523662128137
0,experiment,2426600,200.0,-173.99963122022496,0.037890499288385567,100.62378444757624
0,experiment,2428800,200.0,-142.96107229026939,0.03628676587885076,119.60439102773769
0,experiment,2431000,200.0,-197.43429388904153,0.037191065874966706,84.74396617812546
0,experiment,2433200,200.0,-216.78502262630928,0.036934159018776634,105.36379832920085
0,experiment,2435400,200.0,-173.2847128215944,0.03609594431790439,130.15471447682776
0,experiment,2437600,200.0,-172.85314033993646,0.03890748457475142,94.16011460387043
0,experiment,2439800,200.0,-190.24293447310555,0.03781036897139116,144.2754528089084
0,experiment,2442000,200.0,-210.78097414008153,0.03601882674477317,125.84548013460467
0,experiment,2444200,200.0,-129.26018470805428,0.03717500513250178,122.919068234964
0,experiment,2446400,200.0,-152.82559129497483,0.037220131267200814,143.29830453189848
0,experiment,2448600,200.0,-150.27695035012655,0.036261428486217155,87.9745254700912
0,experiment,2450800,200.0,-164.75254635057175,0.03911467031999068,83.51511403956953
0,experiment,2453000,200.0,-242.01151932104747,0.038035436110063034,103.3219029957083
0,experiment,2455200,200.0,-127.36933697913467,0.03623366355895996,72.88366439893743
0,experiment,2457400,200.0,-230.84291827622764,0.03689620711586692,83.69414451123097
0,experiment,2459600,200.0,-169.77785425033233,0.03759423169222745,93.41757297265394
0,experiment,2461800,200.0,-156.4472870584644,0.03628774122758345,80.57276623751702
0,experiment,2464000,200.0,-127.9730366376777,0.03929086164994673,73.46668764832202
0,experiment,2466200,200.0,-130.0268726993571,0.037660078568892044,111.36764118224383
0,experiment,2468400,200.0,-130.15855222249104,0.03709647872231223,77.84345031735647
0,experiment,2470600,200.0,-181.43373861724237,0.03656285459345037,136.83917947257655
0,experiment,2472800,200.0,-174.51803063975964,0.03631047769026323,128.42749329733695
0,experiment,2475000,200.0,-155.74541745066054,0.0370638370513916,98.43352713817266
0,experiment,2477200,200.0,-139.09223966771197,0.039612401615489616,63.447679029935045
0,experiment,2479400,200.0,-92.55095838861156,0.037205284292047676,118.68354655752853
0,experiment,2481600,200.0,-235.1684433640836,0.03600174730474299,109.77502659805171
0,experiment,2483800,200.0,-138.86379867335103,0.03674782406200062,84.33618358802862
0,experiment,2486000,200.0,-174.6765130736089,0.03688103502446955,116.77551929726764
0,experiment,2488200,200.0,-174.4749396261698,0.03768981586803089,147.665297800881
0,experiment,2490400,200.0,-209.94498289584507,0.03845375234430486,98.41799444901794
0,experiment,2492600,200.0,-149.33036736783802,0.03726315498352051,70.21292117128117
0,experiment,2494800,200.0,-178.27314703538534,0.03651850873773748,90.3488179645841
0,experiment,2497000,200.0,-171.21634049688416,0.037206779826771126,91.76311424927546
0,experiment,2499200,200.0,-216.63266232644682,0.03712812337008389,185.69577453474398
0,experiment,2501400,200.0,-136.71212903807805,0.03791074319319292,64.55849787434524
0,experiment,2503600,200.0,-173.57813154146598,0.039829926057295365,132.0929922126323
0,experiment,2505800,200.0,-167.23468454870795,0.03862476348876953,103.15239434841892
0,experiment,2508000,200.0,-179.83990272908542,0.0396805459802801,104.66852410221087
0,experiment,2510200,200.0,-171.94512303982083,0.037667946382002396,142.83180555080557
0,experiment,2512400,200.0,-190.47915479646352,0.037383101203224876,118.14512187749582
0,experiment,2514600,200.0,-170.9025917760641,0.03832333738153631,109.28168603752735
0,experiment,2516800,200.0,-249.40491713536875,0.03958437659523704,104.56451722576901
0,experiment,2519000,200.0,-131.6137374570775,0.03658754175359553,112.48362545919116
0,experiment,2521200,200.0,-176.903394137188,0.03627360950816761,162.6948862901685
0,experiment,2523400,200.0,-145.8173971902931,0.03635651415044611,92.38516863270608
0,experiment,2525600,200.0,-219.96353939397815,0.03649568557739258,93.8690029260676
0,experiment,2527800,200.0,-148.84180308703924,0.0374985391443426,86.00559250395956
0,experiment,2530000,200.0,-146.8691514997822,0.03895976326682351,96.08273776856056
0,experiment,2532200,200.0,-157.05932026109733,0.036323352293534714,100.87094998355667
0,experiment,2534400,200.0,-191.8954231105953,0.03590471094304865,119.3675896749712
0,experiment,2536600,200.0,-115.3471939909703,0.03626561164855957,83.68161539809537
0,experiment,2538800,200.0,-179.7619539809837,0.0361956466328014,106.52150236467565
0,experiment,2541000,200.0,-187.9243920680672,0.03737978501753374,86.56641939851465
0,experiment,2543200,200.0,-190.0361362863895,0.03902840614318848,101.86247502935277
0,experiment,2545400,200.0,-164.15409868045901,0.03653342073613947,80.34688612306186
0,experiment,2547600,200.0,-149.55232579073075,0.03632181340997869,98.5186248340174
0,experiment,2549800,200.0,-128.7145621240973,0.036298643458973275,102.27765417392705
0,experiment,2552000,200.0,-176.45906951904482,0.04093792221762917,84.378492531433
0,experiment,2554200,200.0,-174.583638260876,0.03752938183871182,106.05933929308205
0,experiment,2556400,200.0,-162.14460203072187,0.039086645299738106,77.06662416074556
0,experiment,2558600,200.0,-143.3657519303905,0.03626467964865945,87.05009201216761
0,experiment,2560800,200.0,-144.59870524337552,0.036288998343727806,105.2943844327132
0,experiment,2563000,200.0,-162.47942095974534,0.03610318357294256,77.1167949457181
0,experiment,2565200,200.0,-197.10567685791483,0.03641813451593572,94.43914889514237
0,experiment,2567400,200.0,-173.7873527579251,0.037145376205444336,80.04918838082762
0,experiment,2569600,200.0,-210.96057258528188,0.03877800161188299,108.5852384726608
0,experiment,2571800,200.0,-150.87026281706073,0.03625024448741566,84.95327698638066
0,experiment,2574000,200.0,-181.43530470968358,0.036232254721901634,129.2857347817125
0,experiment,2576200,200.0,-174.21440566854707,0.03650023720481179,96.86158816673755
0,experiment,2578400,200.0,-174.49836627373386,0.035910302942449394,79.62143714071557
0,experiment,2580600,200.0,-306.799766605799,0.037324623628096146,287.9842980084794
0,experiment,2582800,200.0,-129.26237991928264,0.03945892507379705,52.87359842534763
0,experiment,2585000,200.0,-233.6942247864529,0.03649182753129439,106.68727343459548
0,experiment,2587200,200.0,-161.97037743522745,0.036391258239746094,76.29240474016365
0,experiment,2589400,200.0,-183.22089795109179,0.03645779869773171,63.03091000938803
0,experiment,2591600,200.0,-213.7964300411794,0.03653847087513317,91.16257160130662
0,experiment,2593800,200.0,-176.71611344889104,0.037307327443903145,126.7219872441852
0,experiment,2596000,200.0,-163.3522234897637,0.03888212550770153,167.49751461393492
0,experiment,2598200,200.0,-153.91692404871358,0.03656729784878818,99.4047131613534
0,experiment,2600400,200.0,-169.03301842122934,0.036336573687466706,54.11856867411921
0,experiment,2602600,200.0,-128.64829925593557,0.03605426441539417,75.69324023649959
0,experiment,2604800,200.0,-214.2055874955284,0.036046830090609466,115.534012690884
0,experiment,2607000,200.0,-162.72283952193393,0.03701858087019487,108.29762753493388
0,experiment,2609200,200.0,-160.05788487329758,0.039081660183993255,76.12825383950523
0,experiment,2611400,200.0,-195.1909195290401,0.03633993322199041,118.83251904201002
0,experiment,2613600,200.0,-183.80036085581304,0.03615078059109775,100.53040321503244
0,experiment,2615800,200.0,-184.56727369247147,0.03625314885919744,80.51441489403864
0,experiment,2618000,200.0,-158.54715980858035,0.0364382266998291,89.93374081208566
0,experiment,2620200,200.0,-137.54930477389846,0.03664521737532182,62.515476871727124
0,experiment,2622400,200.0,-149.2919602619492,0.03918212110346014,70.36349276400166
0,experiment,2624600,200.0,-184.48981806583862,0.03648090362548828,99.3701054656412
0,experiment,2626800,200.0,-203.38497622600337,0.035826552997935905,142.46772358713463
0,experiment,2629000,200.0,-140.85229908601474,0.03621604225852273,67.12626288763445
0,experiment,2631200,200.0,-151.91295530137657,0.036188450726595794,104.22648121294807
0,experiment,2633400,200.0,-128.11870695979994,0.036584659056230026,95.18496638488104
0,experiment,2635600,200.0,-156.1752643989672,0.03906122120943936,96.7830835287557
0,experiment,2637800,200.0,-152.13693498615785,0.03708648681640625,94.20276737326108
0,experiment,2640000,200.0,-145.32081388806353,0.03655210408297452,75.24512405394736
0,experiment,2642200,200.0,-161.21004746764564,0.03605218367143111,75.71845245279594
0,experiment,2644400,200.0,-140.946451965655,0.03657410361550071,86.04444560058472
0,experiment,2646600,200.0,-212.58847752504772,0.036687374114990234,99.16206681308167
0,experiment,2648800,200.0,-171.55122475444534,0.03913636641068892,93.06949558302021
0,experiment,2651000,200.0,-175.848454927754,0.03686389056119052,64.40223279517299
0,experiment,2653200,200.0,-127.53658137712478,0.036115494641390716,93.37051407723497
0,experiment,2655400,200.0,-160.79069105866517,0.03561423041603782,94.48764595981056
0,experiment,2657600,200.0,-128.60861094567366,0.036235137419267135,77.35699546564038
0,experiment,2659800,200.0,-130.9353332433226,0.035825577649203216,83.16390335990194
0,experiment,2662000,200.0,-158.15600406993124,0.039410764520818535,104.67150105022765
0,experiment,2664200,200.0,-163.9950305736907,0.03704253110018643,115.56473357771725
0,experiment,2666400,200.0,-153.97705814005786,0.03633245554837314,125.97474079644448
0,experiment,2668600,200.0,-208.25836574292887,0.03627725081010298,122.23264914748911
0,experiment,2670800,200.0,-126.32580824722221,0.036040002649480644,52.06368791286134
0,experiment,2673000,200.0,-125.54971071357618,0.03626303239302202,105.38025361897716
0,experiment,2675200,200.0,-163.9831533746769,0.0393389571796764,108.61751751178247
0,experiment,2677400,200.0,-160.45113038199244,0.036603320728648796,54.50464620710203
0,experiment,2679600,200.0,-136.86459653049954,0.0364196083762429,62.76858720130475
0,experiment,2681800,200.0,-156.37989627730593,0.036022316325794564,81.10510753135372
0,experiment,2684000,200.0,-131.23812437359783,0.03595334833318537,111.49343547209054
0,experiment,2686200,200.0,-161.25484926833323,0.03624300523237749,77.4888571065171
0,experiment,2688400,200.0,-172.37432651874533,0.03910441832108931,108.32504176781579
0,experiment,2690600,200.0,-117.26479402922347,0.037078684026544746,86.2611493538293
0,experiment,2692800,200.0,-171.694017948436,0.03615580905567516,92.5104184175129
0,experiment,2695000,200.0,-138.60118398845623,0.036297819831154564,60.82612800539353
0,experiment,2697200,200.0,-163.63284562146262,0.03627738085660068,78.45370667852676
0,experiment,2699400,200.0,-191.97434709848875,0.03595512563532049,128.6760990404594
0,experiment,2701600,200.0,-152.0486880094213,0.039066401394930755,107.16841283338584
0,experiment,2703800,200.0,-188.71211476498914,0.03725886344909668,98.3750212254189
0,experiment,2706000,200.0,-128.39623612680344,0.03607977520335804,75.51628771436847
0,experiment,2708200,200.0,-189.2925473315391,0.03580299290743741,103.00713595838684
0,experiment,2710400,200.0,-222.26357589899297,0.036293896761807526,84.16828976862675
0,experiment,2712600,200.0,-151.04807369854075,0.036006840792569245,90.84067596850024
0,experiment,2714800,200.0,-181.54041650109016,0.03895952484824441,119.80054612781075
0,experiment,2717000,200.0,-145.12025115423666,0.037004254081032494,121.0558463914364
0,experiment,2719200,200.0,-103.84303477484046,0.03645537116310813,70.64142561106193
0,experiment,2721400,200.0,-189.94377816925814,0.03777009790593928,186.3959905613934
0,experiment,2723600,200.0,-143.69198479051371,0.038691043853759766,93.04777983910292
0,experiment,2725800,200.0,-113.1130479647878,0.03704214096069336,105.76819694111866
0,experiment,2728000,200.0,-131.8061877268303,0.038187872279774056,82.84327357678808
0,experiment,2730200,200.0,-162.67278950211,0.037911046635020866,120.46151947115345
0,experiment,2732400,200.0,-160.3951913973622,0.03668323430148038,56.322210052256025
0,experiment,2734600,200.0,-184.1167252310822,0.03877061063593084,78.75645952000777
0,experiment,2736800,200.0,-130.12995164411885,0.03857309168035334,95.90283756671022
0,experiment,2739000,200.0,-175.6592975085179,0.0380143252286044,100.1325790560493
0,experiment,2741200,200.0,-120.3911421903072,0.03892957080494274,71.91992284347052
0,experiment,2743400,200.0,-184.90534468415106,0.03734339367259632,63.333879475043666
0,experiment,2745600,200.0,-187.87920417879752,0.03677940368652344,87.72650912655247
0,experiment,2747800,200.0,-263.3897689071964,0.03699393705888228,101.52050977190594
0,experiment,2750000,200.0,-139.60128731876853,0.03800045360218395,82.65694807213646
0,experiment,2752200,200.0,-150.67435579792382,0.03763066638599743,72.61477687725092
0,experiment,2754400,200.0,-147.2925265632426,0.03984878279946067,125.22208045025003
0,experiment,2756600,200.0,-177.11767757571533,0.038335561752319336,91.62111440085982
0,experiment,2758800,200.0,-121.32120003511851,0.03715913945978338,75.88829048734767
0,experiment,2761000,200.0,-137.86471507400358,0.03612587668678977,83.19861321224354
0,experiment,2763200,200.0,-138.5568674397578,0.036189664493907585,62.180507252501734
0,experiment,2765400,200.0,-150.1929269537623,0.03636527061462402,126.5993743729352
0,experiment,2767600,200.0,-152.88441377163747,0.03959573398936878,87.86063012683792
0,experiment,2769800,200.0,-128.02081767288018,0.03646781227805398,52.32167415967048
0,experiment,2772000,200.0,-201.1988619131347,0.03614243594082919,150.62631580156844
0,experiment,2774200,200.0,-210.7466694798873,0.03758714415810325,118.14157123230927
0,experiment,2776400,200.0,-164.13144271081413,0.03739409013227983,114.12110672998088
0,experiment,2778600,200.0,-170.99949706324236,0.03782146627252752,106.79713242900571
0,experiment,2780800,200.0,-189.0839362247315,0.03930846127596768,143.1038585436538
0,experiment,2783000,200.0,-204.1648499674844,0.03646859255704013,115.60070070795275
0,experiment,2785200,200.0,-172.25767136266782,0.03592048991810192,97.05931748493056
0,experiment,2787400,200.0,-179.84463058529286,0.03770264712246982,97.4057845336943
0,experiment,2789600,200.0,-189.54107715408026,0.03640263730829412,116.66567543530351
0,experiment,2791800,200.0,-146.30891900432084,0.03686063939874822,94.76377911210476
0,experiment,2794000,200.0,-224.42018468192654,0.039191571148959076,131.2863723602118
0,experiment,2796200,200.0,-160.32034127999137,0.0372716947035356,76.54816473445742
0,experiment,2798400,200.0,-105.68293909360082,0.03632703694430264,48.81246857507682
0,experiment,2800600,200.0,-182.8959052110088,0.037478490309281784,157.65194162394985
0,experiment,2802800,200.0,-157.97944783418208,0.03779729929837314,58.13364635377703
0,experiment,2805000,200.0,-212.42683067455673,0.037476908076893196,110.86085592679515
0,experiment,2807200,200.0,-188.58653110722963,0.03947249325838956,100.32189645541062
0,experiment,2809400,200.0,-189.72914727760246,0.03749400919133967,88.32823904446714
0,experiment,2811600,200.0,-165.34716014458772,0.03725730289112438,97.01092340896666
0,experiment,2813800,200.0,-190.9334079989513,0.0370180606842041,103.38409265959395
0,experiment,2816000,200.0,-172.46116393816968,0.03692473064769398,106.45165347866231
0,experiment,2818200,200.0,-175.30635631065024,0.03897205266085538,110.0438031408929
0,experiment,2820400,200.0,-196.45436387144716,0.0397869890386408,107.16879025781263
0,experiment,2822600,200.0,-140.4644827471012,0.03773197260769931,102.1219958941765
0,experiment,2824800,200.0,-187.9472923394458,0.036834001541137695,132.76486565280047
0,experiment,2827000,200.0,-127.15008135002103,0.03646512465043501,107.38574172701311
0,experiment,2829200,200.0,-169.88080407592628,0.03739643096923828,134.92093958278053
0,experiment,2831400,200.0,-288.4023070739026,0.038864699277010833,95.78660634844344
0,experiment,2833600,200.0,-199.3003667854584,0.039633837613192474,145.69681135511456
0,experiment,2835800,200.0,-159.53067588272518,0.03758413141424006,90.24150481076623
0,experiment,2838000,200.0,-213.01779103061764,0.03702207045121626,86.9953745174491
0,experiment,2840200,200.0,-164.8014388495461,0.037620587782426315,57.271581455712614
0,experiment,2842400,200.0,-211.2712289921975,0.037592172622680664,142.5961569060173
0,experiment,2844600,200.0,-146.4806185656008,0.039327014576305046,107.56558368766866
0,experiment,2846800,200.0,-208.9322078392133,0.04348830743269487,110.11564115805935
0,experiment,2849000,200.0,-143.27721014033338,0.037092057141390716,88.04355721206613
0,experiment,2851200,200.0,-149.74645259116795,0.03765494173223322,88.36207921547435
0,experiment,2853400,200.0,-139.51831818657158,0.036497094414450905,84.26903956277108
0,experiment,2855600,200.0,-171.53842351596526,0.0362414229999889,106.32883773032557
0,experiment,2857800,200.0,-178.25621194919822,0.0388717001134699,84.09124507109054
0,experiment,2860000,200.0,-173.81988833717125,0.03769033605402166,123.18357788711789
0,experiment,2862200,200.0,-154.05580164769415,0.0361272855238481,99.51931350401333
0,experiment,2864400,200.0,-212.4562454838431,0.03686191818930886,81.74387313144148
0,experiment,2866600,200.0,-198.8762231958516,0.03650036725130948,103.28657619618772
0,experiment,2868800,200.0,-116.02485547754644,0.036506912925026634,100.51996071773485
0,experiment,2871000,200.0,-161.8854862562406,0.03888097676363858,92.36266012200477
0,experiment,2873200,200.0,-152.9949414804001,0.03781528906388716,74.87687563863206
0,experiment,2875400,200.0,-219.15891421700326,0.036163135008378464,86.13405776195476
0,experiment,2877600,200.0,-157.47705767251776,0.03598672693425959,131.00759532071936
0,experiment,2879800,200.0,-137.30279602278222,0.03618825565684925,63.051221238446104
0,experiment,2882000,200.0,-169.3886063070017,0.03624564951116389,92.70306031259022
0,experiment,2884200,200.0,-214.94629533079123,0.03869479352777654,86.40673153343775
0,experiment,2886400,200.0,-273.4902738575996,0.039247902956875885,132.18707750714515
0,experiment,2888600,200.0,-157.09323132232825,0.03748076612299139,114.65873616187153
0,experiment,2890800,200.0,-93.8432502271065,0.03783713687549938,56.69513979905743
0,experiment,2893000,200.0,-226.93086963618026,0.03680883754383434,118.44621122984324
0,experiment,2895200,200.0,-131.3967704974607,0.03618660840121182,68.30799455791785
0,experiment,2897400,200.0,-162.89827058014123,0.038958527825095436,79.15425656070407
0,experiment,2899600,200.0,-185.01669288217266,0.038828676397150215,82.31537455517268
0,experiment,2901800,200.0,-201.7998711910368,0.038818922909823333,115.00945108966722
0,experiment,2904000,200.0,-179.81093488382376,0.03713300011374734,87.74698579447268
0,experiment,2906200,200.0,-133.09462383398653,0.03631901741027832,99.50790859563803
0,experiment,2908400,200.0,-194.44673246725708,0.036475333300503815,105.27929871148727
0,experiment,2910600,200.0,-178.07893808637291,0.03890371322631836,120.1682965180697
0,experiment,2912800,200.0,-149.4350345632259,0.03752433169971813,126.33492782301857
0,experiment,2915000,200.0,-149.81311837249305,0.03578838435086337,90.43041574357638
0,experiment,2917200,200.0,-173.00777745298444,0.03646408427845348,60.68883941539307
0,experiment,2919400,200.0,-191.60512667259252,0.037316994233564896,108.2963823049642
0,experiment,2921600,200.0,-117.67191957779666,0.036900780417702415,66.597721810867
0,experiment,2923800,200.0,-131.19554661063043,0.03929181532426314,80.33822522830384
0,experiment,2926000,200.0,-160.79429253018245,0.039018782702359284,93.7526023068012
0,experiment,2928200,200.0,-209.71695679299856,0.03768205642700195,111.66307072326036
0,experiment,2930400,200.0,-152.0937867467022,0.03730050000277432,75.83944524278301
0,experiment,2932600,200.0,-135.64617457948745,0.03727221488952637,33.31603909950035
0,experiment,2934800,200.0,-180.15465785829423,0.037249846891923385,58.76560455052995
0,experiment,2937000,200.0,-142.38537185459887,0.038631569255482064,110.19233876546375
0,experiment,2939200,200.0,-158.37694091201203,0.03835636919195002,85.84103538703994
0,experiment,2941400,200.0,-191.90526170554858,0.03666739030317827,108.54223213052667
0,experiment,2943600,200.0,-103.38611311038886,0.036865234375,90.1620256148232
0,experiment,2945800,200.0,-181.07904449556455,0.037487962029197,110.32695105314592
0,experiment,2948000,200.0,-134.58084443913052,0.0367121696472168,95.16853938706443
0,experiment,2950200,200.0,-176.3564031145045,0.040027249943126335,122.12263184502625
0,experiment,2952400,200.0,-128.53016736834715,0.03898739814758301,79.74746111492152
0,experiment,2954600,200.0,-194.06154443458942,0.03729321739890359,129.00521954998328
0,experiment,2956800,200.0,-193.79357026828131,0.03746197440407493,65.17216581920592
0,experiment,2959000,200.0,-212.3435139914435,0.03704912012273615,55.74287453937339
0,experiment,2961200,200.0,-146.6270936604281,0.037349614230069245,98.49546174274344
0,experiment,2963400,200.0,-169.65638469452594,0.039972413669932975,98.5887491860266
0,experiment,2965600,200.0,-147.2545770759293,0.0371449427171187,112.75591964621844
0,experiment,2967800,200.0,-171.6532589541009,0.03617260672829368,81.17884233604907
0,experiment,2970000,200.0,-163.7951353534452,0.036617127331820404,59.15174444213208
0,experiment,2972200,200.0,-187.61302110678665,0.036802140149203216,114.64597954475875
0,experiment,2974400,200.0,-170.44831326920223,0.03691133585843173,79.41308218593434
0,experiment,2976600,200.0,-187.31166882900655,0.039861874146894974,104.49661244172184
0,experiment,2978800,200.0,-193.39365489494682,0.03808201443065296,133.45241714114454
0,experiment,2981000,200.0,-169.13602576270512,0.03688062321056019,81.36623558123165
0,experiment,2983200,200.0,-152.05529917587688,0.037172035737471146,80.23949279395059
0,experiment,2985400,200.0,-128.02647605567253,0.03682572191411799,94.02196970789169
0,experiment,2987600,200.0,-92.45781787977363,0.037478642030195755,76.654153346977
0,experiment,2989800,200.0,-168.6624265416913,0.0394484129819003,60.269419290478695
0,experiment,2992000,200.0,-137.3152275726065,0.03641132874922319,111.99238393981614
0,experiment,2994200,200.0,-136.93396026931975,0.03673189336603338,83.1092190912557
0,experiment,2996400,200.0,-159.8333630847216,0.037605328993363815,51.84929793590751
0,experiment,2998600,200.0,-173.70795316943244,0.036179911006580696,115.19274532011119
0,experiment,3000800,200.0,-160.82697365862097,0.03708605332808061,94.00333452359077
