,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2237400,0.038067,200.0,-213.706354,-393.359079,-1.134345,115.100924
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2239600,0.036224,200.0,-233.513759,-383.870705,-6.395144,128.010665
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2241800,0.035994,200.0,-184.680032,-355.332199,-3.635269,108.03264
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2244000,0.036518,200.0,-217.164758,-386.458598,-2.915747,138.391545
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2246200,0.036188,200.0,-239.284448,-398.945395,-1.765706,122.330048
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2248400,0.039482,200.0,-219.374176,-375.69237,-126.951566,104.414812
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2250600,0.037479,200.0,-212.237946,-458.905359,-3.880488,132.706982
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2252800,0.036535,200.0,-216.26172,-357.802763,-2.667239,102.783519
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2255000,0.037501,200.0,-163.741136,-413.439972,-1.077577,126.740335
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2257200,0.035707,200.0,-125.237158,-361.7883,-0.755629,117.489068
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2259400,0.03581,200.0,-251.982838,-372.937989,-129.597224,85.806777
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2261600,0.03838,200.0,-230.354208,-394.849484,-1.863568,129.420847
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2263800,0.036596,200.0,-155.384043,-310.342135,-2.23933,80.479345
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2266000,0.035672,200.0,-245.18978,-393.612476,-129.227103,86.28685
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2268200,0.035396,200.0,-222.863222,-643.955092,-5.895426,171.597071
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2270400,0.035401,200.0,-160.985575,-467.61194,-5.435474,151.916489
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2272600,0.03563,200.0,-251.318998,-724.558369,-5.915725,214.251759
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2274800,0.038886,200.0,-132.044143,-255.270211,-4.364341,74.123617
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2277000,0.038235,200.0,-181.535497,-399.177003,-5.244968,139.65403
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2279200,0.035333,200.0,-156.330509,-264.155295,-9.270751,72.14843
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2281400,0.035768,200.0,-277.875588,-773.856714,-129.65982,190.49838
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2283600,0.035635,200.0,-261.23227,-535.393367,-5.898843,166.452915
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2285800,0.035581,200.0,-196.039976,-357.753788,-6.589245,116.683514
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2288000,0.038377,200.0,-193.403081,-375.839532,-4.096956,104.272999
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2290200,0.036932,200.0,-204.307945,-367.709151,-4.029211,93.647374
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2292400,0.037057,200.0,-200.22439,-390.593403,-5.188264,98.71831
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2294600,0.037178,200.0,-253.973507,-414.520324,-125.36957,109.557019
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2296800,0.037223,200.0,-139.158836,-361.293194,-5.865328,108.384008
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2299000,0.037225,200.0,-230.744059,-392.140809,-128.744142,114.666122
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2301200,0.03863,200.0,-325.888924,-777.315317,-126.542918,177.93319
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2303400,0.03675,200.0,-242.819857,-784.757367,-6.140128,216.378506
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2305600,0.035873,200.0,-163.997692,-403.184301,-4.715053,108.265423
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2307800,0.035655,200.0,-221.294637,-650.079853,-124.02007,147.619849
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2310000,0.035386,200.0,-232.513077,-392.102694,-127.72875,106.527352
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2312200,0.035655,200.0,-200.055429,-395.82468,-2.983182,158.298483
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2314400,0.038416,200.0,-175.913232,-369.372225,-128.107251,78.108979
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2316600,0.039279,200.0,-297.320916,-460.721816,-126.82101,121.077294
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2318800,0.035829,200.0,-139.021487,-256.804337,-2.885612,82.563379
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2321000,0.036026,200.0,-200.812689,-394.432319,-5.541447,124.652317
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2323200,0.035975,200.0,-230.902825,-392.124852,-127.782857,104.807565
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2325400,0.035691,200.0,-188.800656,-368.349302,-4.967629,113.06667
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2327600,0.0384,200.0,-164.9875,-272.612533,-3.169005,78.188773
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2329800,0.037994,200.0,-146.359954,-330.643909,-4.306043,77.338952
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2332000,0.036592,200.0,-172.920278,-392.184917,-3.074881,104.911512
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2334200,0.036514,200.0,-289.633626,-902.855393,-6.112653,268.582674
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2336400,0.037098,200.0,-222.438595,-525.020038,-123.273655,124.217488
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2338600,0.037093,200.0,-262.537083,-895.332732,-2.572395,237.627869
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2340800,0.039604,200.0,-331.688548,-1084.083596,-5.729119,360.411634
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2343000,0.038108,200.0,-213.371258,-366.819366,-5.978548,108.935454
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2345200,0.037439,200.0,-385.012246,-1062.601759,-127.610896,322.827317
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2347400,0.037799,200.0,-257.796742,-1021.611662,-3.129119,260.525992
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2349600,0.037788,200.0,-219.737903,-446.775177,-128.29774,111.583463
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2351800,0.037156,200.0,-175.562183,-515.445435,-2.745514,146.345791
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2354000,0.039656,200.0,-271.003837,-961.77972,-122.28401,231.944126
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2356200,0.037931,200.0,-221.331573,-515.078991,-1.649022,143.348811
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2358400,0.035972,200.0,-195.412907,-492.509968,-1.399735,143.27805
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2360600,0.035441,200.0,-159.68218,-348.96014,-1.112759,87.163451
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2362800,0.036192,200.0,-245.147576,-519.282891,-127.388395,127.142553
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2365000,0.035783,200.0,-147.842868,-260.718977,-1.287897,69.594827
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2367200,0.038689,200.0,-196.498119,-394.248711,-5.157002,111.640042
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2369400,0.036964,200.0,-181.627239,-374.650781,-2.543541,120.957782
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2371600,0.038205,200.0,-138.617854,-247.670183,-3.644868,62.211116
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2373800,0.037732,200.0,-173.089224,-254.115304,-122.770657,59.180398
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2376000,0.037842,200.0,-104.797485,-252.151184,-0.767095,88.689205
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2378200,0.037689,200.0,-128.009024,-232.890224,-1.581873,49.682307
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2380400,0.040075,200.0,-159.308104,-259.278089,-2.367187,75.343914
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2382600,0.036995,200.0,-151.122672,-252.863,-120.96294,46.64428
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2384800,0.03598,200.0,-187.509784,-476.365447,-1.104364,142.61367
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2387000,0.036146,200.0,-164.92663,-419.815208,-3.420489,103.652376
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2389200,0.036159,200.0,-253.369168,-524.780846,-3.089507,147.469948
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2391400,0.036821,200.0,-176.112683,-411.167309,-1.798755,102.93502
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2393600,0.038403,200.0,-178.188837,-422.30762,-0.851661,132.84323
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2395800,0.03685,200.0,-192.92338,-398.204869,-1.650353,144.324806
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2398000,0.036145,200.0,-223.59379,-405.294754,-0.752035,135.745901
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2400200,0.036845,200.0,-124.615589,-376.400073,-0.680109,126.004052
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2402400,0.036363,200.0,-160.641861,-389.805873,-2.470937,130.873684
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2404600,0.037158,200.0,-238.796268,-528.308478,-116.129491,123.783276
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2406800,0.039837,200.0,-132.507597,-379.336747,-2.508807,110.765969
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2409000,0.036837,200.0,-202.197037,-375.396851,-3.242623,101.693864
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2411200,0.038233,200.0,-204.633247,-523.946309,-1.33124,161.992459
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2413400,0.036494,200.0,-188.478281,-398.62084,-3.176855,116.700008
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2415600,0.036044,200.0,-245.66724,-504.834403,-2.083066,142.559894
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2417800,0.037494,200.0,-104.196601,-258.4339,-3.06817,72.082641
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2420000,0.039286,200.0,-214.61689,-393.363194,-2.503449,119.626623
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2422200,0.036862,200.0,-183.580103,-358.644004,-1.068593,96.211471
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2424400,0.037099,200.0,-183.545529,-261.34311,-120.523374,61.915237
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2426600,0.037108,200.0,-173.999631,-406.706308,-1.509217,100.623784
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2428800,0.03727,200.0,-142.961072,-412.836232,-1.265059,119.604391
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2431000,0.038189,200.0,-197.434294,-395.201384,-125.056424,84.743966
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2433200,0.039462,200.0,-216.785023,-398.504371,-122.634711,105.363798
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2435400,0.037074,200.0,-173.284713,-475.538822,-0.900559,130.154714
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2437600,0.037564,200.0,-172.85314,-366.774671,-1.403185,94.160115
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2439800,0.03692,200.0,-190.242934,-544.33594,-0.966608,144.275453
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2442000,0.036857,200.0,-210.780974,-408.487106,-1.272316,125.84548
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2444200,0.037725,200.0,-129.260185,-391.75958,-0.696091,122.919068
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2446400,0.039622,200.0,-152.825591,-515.260149,-0.807034,143.298305
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2448600,0.03696,200.0,-150.27695,-366.955434,-0.824704,87.974525
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2450800,0.03689,200.0,-164.752546,-305.878841,-3.678394,83.515114
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2453000,0.03662,200.0,-242.011519,-387.494688,-116.662879,103.321903
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2455200,0.037025,200.0,-127.369337,-247.607025,-2.62531,72.883664
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2457400,0.038303,200.0,-230.842918,-355.098413,-123.437002,83.694145
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2459600,0.038742,200.0,-169.777854,-363.255184,-1.569534,93.417573
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2461800,0.036245,200.0,-156.447287,-301.208463,-5.109332,80.572766
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2464000,0.036483,200.0,-127.973037,-251.07809,-1.139029,73.466688
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2466200,0.036441,200.0,-130.026873,-397.053492,-1.044438,111.367641
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2468400,0.036499,200.0,-130.158552,-266.44834,-1.411815,77.84345
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2470600,0.03813,200.0,-181.433739,-465.65565,-0.833841,136.839179
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2472800,0.039104,200.0,-174.518031,-463.237972,-0.894803,128.427493
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2475000,0.036551,200.0,-155.745417,-293.624627,-1.326176,98.433527
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2477200,0.03649,200.0,-139.09224,-261.047265,-3.581294,63.447679
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2479400,0.036132,200.0,-92.550958,-367.876712,-0.700255,118.683547
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2481600,0.037197,200.0,-235.168443,-430.255643,-127.140017,109.775027
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2483800,0.038751,200.0,-138.863799,-262.218575,-0.9769,84.336184
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2486000,0.039244,200.0,-174.676513,-412.681447,-1.290204,116.775519
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2488200,0.036099,200.0,-174.47494,-447.894474,-1.152028,147.665298
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2490400,0.035043,200.0,-209.944983,-397.200789,-127.500508,98.417994
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2492600,0.036815,200.0,-149.330367,-253.556678,-1.263025,70.212921
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2494800,0.037166,200.0,-178.273147,-311.698115,-1.019605,90.348818
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2497000,0.038566,200.0,-171.21634,-340.890058,-0.941006,91.763114
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2499200,0.039011,200.0,-216.632662,-640.61418,-0.855544,185.695775
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2501400,0.038597,200.0,-136.712129,-260.306635,-0.970877,64.558498
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2503600,0.037934,200.0,-173.578132,-384.632003,-0.776233,132.092992
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2505800,0.036556,200.0,-167.234685,-407.778109,-0.82611,103.152394
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2508000,0.035898,200.0,-179.839903,-362.552756,-1.314007,104.668524
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2510200,0.038586,200.0,-171.945123,-511.192799,-3.841063,142.831806
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2512400,0.03877,200.0,-190.479155,-401.971081,-1.288958,118.145122
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2514600,0.036412,200.0,-170.902592,-382.093856,-2.083968,109.281686
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2516800,0.03597,200.0,-249.404917,-377.926995,-117.807398,104.564517
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2519000,0.035635,200.0,-131.613737,-401.98055,-2.55083,112.483625
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2521200,0.036872,200.0,-176.903394,-483.874245,-2.879777,162.694886
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2523400,0.038797,200.0,-145.817397,-308.957306,-2.636226,92.385169
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2525600,0.038465,200.0,-219.963539,-382.50975,-123.266148,93.869003
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2527800,0.036999,200.0,-148.841803,-254.419506,-3.764961,86.005593
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2530000,0.036021,200.0,-146.869151,-341.307688,-3.041616,96.082738
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2532200,0.03633,200.0,-157.05932,-308.384635,-1.202545,100.87095
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2534400,0.037244,200.0,-191.895423,-364.695141,-1.640506,119.36759
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2536600,0.039186,200.0,-115.347194,-259.670896,-1.500645,83.681615
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2538800,0.038624,200.0,-179.761954,-445.606235,-127.987925,106.521502
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2541000,0.036923,200.0,-187.924392,-400.473652,-124.081486,86.566419
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2543200,0.036429,200.0,-190.036136,-306.155969,-2.406354,101.862475
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2545400,0.036282,200.0,-164.154099,-279.460682,-1.627532,80.346886
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2547600,0.03605,200.0,-149.552326,-317.427503,-2.702562,98.518625
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2549800,0.040134,200.0,-128.714562,-346.940853,-3.729482,102.277654
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2552000,0.043167,200.0,-176.45907,-275.52565,-2.583997,84.378493
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2554200,0.037193,200.0,-174.583638,-376.658257,-2.956877,106.059339
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2556400,0.035697,200.0,-162.144602,-263.156703,-2.031303,77.066624
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2558600,0.035398,200.0,-143.365752,-279.056338,-2.933398,87.050092
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2560800,0.036487,200.0,-144.598705,-300.888949,-2.672991,105.294384
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2563000,0.039291,200.0,-162.479421,-265.717112,-1.941683,77.116795
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2565200,0.036896,200.0,-197.105677,-326.938325,-3.00149,94.439149
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2567400,0.035901,200.0,-173.787353,-266.62041,-3.733598,80.049188
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2569600,0.035629,200.0,-210.960573,-366.964476,-4.554065,108.585238
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2571800,0.035911,200.0,-150.870263,-360.784284,-5.270482,84.953277
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2574000,0.035679,200.0,-181.435305,-396.762664,-3.705772,129.285735
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2576200,0.039033,200.0,-174.214406,-388.932466,-3.187284,96.861588
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2578400,0.036992,200.0,-174.498366,-260.260012,-5.431721,79.621437
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2580600,0.036338,200.0,-306.799767,-792.914314,-3.051619,287.984298
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2582800,0.036669,200.0,-129.26238,-250.727366,-2.955606,52.873598
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2585000,0.03644,200.0,-233.694225,-407.367229,-128.466074,106.687273
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2587200,0.037401,200.0,-161.970377,-269.363512,-2.662969,76.292405
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2589400,0.039572,200.0,-183.220898,-265.608832,-116.545529,63.03091
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2591600,0.036423,200.0,-213.79643,-374.94472,-117.157115,91.162572
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2593800,0.03645,200.0,-176.716113,-415.394838,-1.968036,126.721987
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2596000,0.037161,200.0,-163.352223,-655.219274,-1.210878,167.497515
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2598200,0.037101,200.0,-153.916924,-415.971353,-1.669156,99.404713
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2600400,0.03859,200.0,-169.033018,-250.959647,-120.343803,54.118569
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2602600,0.039587,200.0,-128.648299,-257.606022,-1.665524,75.69324
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2604800,0.037262,200.0,-214.205587,-382.493711,-1.840467,115.534013
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2607000,0.036277,200.0,-162.72284,-366.940289,-1.4858,108.297628
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2609200,0.036764,200.0,-160.057885,-255.179883,-2.637304,76.128254
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2611400,0.036789,200.0,-195.19092,-372.226613,-2.209313,118.832519
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2613600,0.037894,200.0,-183.800361,-378.870134,-1.470244,100.530403
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2615800,0.040115,200.0,-184.567274,-369.61833,-116.667718,80.514415
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2618000,0.03664,200.0,-158.54716,-368.979732,-1.159143,89.933741
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2620200,0.035704,200.0,-137.549305,-249.943158,-1.173077,62.515477
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2622400,0.036676,200.0,-149.29196,-252.57622,-1.112574,70.363493
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2624600,0.03599,200.0,-184.489818,-380.733597,-116.534521,99.370105
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2626800,0.037576,200.0,-203.384976,-439.322886,-1.489031,142.467724
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2629000,0.03913,200.0,-140.852299,-271.137887,-1.017274,67.126263
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2631200,0.03709,200.0,-151.912955,-375.083104,-1.941025,104.226481
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2633400,0.036257,200.0,-128.118707,-273.671334,-1.302495,95.184966
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2635600,0.036787,200.0,-156.175264,-283.5604,-1.163209,96.783084
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2637800,0.036467,200.0,-152.136935,-300.971777,-0.922002,94.202767
